id,sector_name,snap_date,open,high,low,close,pct_chg,volume,amount
1099,银行,2022-11-11,834.251,852.762,830.886,846.78,2.55,3391764300.0,25692161000.0
1100,银行,2022-11-14,851.865,866.016,851.849,856.016,1.09,3465796600.0,29747248000.0
1101,银行,2022-11-15,854.21,866.575,852.293,860.467,0.52,2172451300.0,16346377000.0
1102,银行,2022-11-16,858.631,858.83,851.968,852.838,-0.89,1643628800.0,11930875600.0
1103,银行,2022-11-17,851.614,852.118,847.649,851.086,-0.21,1541002300.0,11854387600.0
1104,银行,2022-11-18,852.772,853.053,844.639,846.164,-0.58,1730793000.0,11183383400.0
1105,银行,2022-11-21,843.372,845.364,838.078,843.956,-0.26,1508952200.0,10056007200.0
1106,银行,2022-11-22,844.56,861.021,844.56,856.676,1.51,2621201500.0,16408876000.0
1107,银行,2022-11-23,857.177,869.387,857.022,860.681,0.47,2861367500.0,16670927000.0
1108,银行,2022-11-24,863.989,866.965,858.731,860.766,0.01,1607995200.0,9858598200.0
1109,银行,2022-11-25,860.345,883.934,860.345,882.896,2.57,3765197700.0,22474152000.0
1110,银行,2022-11-28,872.601,872.601,860.005,868.461,-1.63,2865602000.0,17198893000.0
1111,银行,2022-11-29,873.938,905.351,873.938,898.887,3.5,5021386400.0,37224856000.0
1112,银行,2022-11-30,896.04,903.031,890.619,892.124,-0.75,3359832100.0,23154683000.0
1113,银行,2022-12-01,899.77,902.555,883.659,884.337,-0.87,2880715200.0,19395121000.0
1114,银行,2022-12-02,884.993,886.311,874.072,879.852,-0.51,2075113900.0,14869494000.0
1115,银行,2022-12-05,885.436,901.588,885.23,899.503,2.23,3236904800.0,22135147000.0
1116,银行,2022-12-06,897.085,900.898,893.264,898.712,-0.09,2412071800.0,15468399000.0
1117,银行,2022-12-07,897.09,899.45,888.394,890.445,-0.92,2330973400.0,15333022000.0
1118,银行,2022-12-08,890.832,903.52,890.52,899.099,0.97,2181657800.0,13462481000.0
1119,银行,2022-12-09,900.659,907.923,898.479,904.194,0.57,2975147000.0,20340843000.0
1120,银行,2022-12-12,900.643,901.492,887.45,887.932,-1.8,2341774200.0,15234017000.0
1121,银行,2022-12-13,888.404,896.994,888.404,894.191,0.7,1747668800.0,11290258000.0
1122,银行,2022-12-14,895.46,897.719,889.046,893.381,-0.09,1657531900.0,11520308300.0
1123,银行,2022-12-15,892.275,893.287,882.762,882.903,-1.17,1456034000.0,9741941000.0
1124,银行,2022-12-16,881.088,894.21,881.059,891.749,1.0,2006985700.0,13008996900.0
1125,银行,2022-12-19,891.251,894.824,872.989,875.44,-1.83,1869118300.0,12313149800.0
1126,银行,2022-12-20,874.078,878.48,863.289,865.743,-1.11,1761277700.0,12233075700.0
1127,银行,2022-12-21,867.874,874.579,866.025,868.74,0.35,1147963070.0,7481596100.0
1128,银行,2022-12-22,873.338,876.335,862.381,865.233,-0.4,1201486660.0,7826674700.0
1129,银行,2022-12-23,862.383,868.69,859.224,861.038,-0.48,1136209810.0,7269051200.0
1130,银行,2022-12-26,861.697,863.213,856.966,858.524,-0.29,1377346600.0,8952559200.0
1131,银行,2022-12-27,862.764,874.482,862.497,871.567,1.52,1634432900.0,10526189900.0
1132,银行,2022-12-28,871.51,884.185,869.812,879.607,0.92,1759954400.0,11644160000.0
1133,银行,2022-12-29,876.623,876.941,867.708,875.621,-0.45,1602506800.0,10516963300.0
1134,银行,2022-12-30,877.892,884.467,875.943,881.161,0.63,1911332400.0,11981930000.0
1135,银行,2023-01-03,881.336,885.523,873.96,884.366,0.36,2220197500.0,15901271000.0
1136,银行,2023-01-04,885.264,900.85,884.342,900.016,1.77,2810568100.0,20155347000.0
1137,银行,2023-01-05,902.629,904.373,895.695,897.818,-0.24,2039662700.0,14795123000.0
1138,银行,2023-01-06,898.595,899.55,891.582,894.443,-0.38,1824852100.0,13181563500.0
1139,银行,2023-01-09,896.681,897.654,891.895,893.393,-0.12,1538732000.0,11278514800.0
1140,银行,2023-01-10,893.708,893.708,884.894,885.24,-0.91,1591953700.0,11770875100.0
1141,银行,2023-01-11,886.258,892.676,885.662,889.736,0.51,1502662700.0,11537162900.0
1142,银行,2023-01-12,890.801,890.801,882.944,887.717,-0.23,1409496800.0,9191315300.0
1143,银行,2023-01-13,888.628,896.655,888.092,896.655,1.01,1624280200.0,11275604200.0
1144,银行,2023-01-16,899.039,909.971,895.508,898.751,0.23,2884168600.0,20107032000.0
1145,银行,2023-01-17,899.519,899.742,893.921,898.338,-0.05,1800901500.0,12603176500.0
1146,银行,2023-01-18,899.102,909.432,898.047,904.008,0.63,1862902500.0,11460729900.0
1147,银行,2023-01-19,902.705,905.554,897.761,905.189,0.13,1559303300.0,11416248100.0
1148,银行,2023-01-20,906.873,907.653,902.911,906.205,0.11,1673223600.0,11402108800.0
1149,银行,2023-01-30,914.515,914.72,903.13,903.375,-0.31,2474873400.0,18826212000.0
1150,银行,2023-01-31,904.09,907.894,898.971,899.163,-0.47,1822398300.0,14328012000.0
1151,银行,2023-02-01,900.94,901.132,893.984,899.753,0.07,2098057500.0,16890274000.0
1152,银行,2023-02-02,900.842,900.857,893.341,895.597,-0.46,1908361100.0,14666927000.0
1153,银行,2023-02-03,894.406,894.406,885.767,888.382,-0.81,1825500600.0,13017703000.0
1154,银行,2023-02-06,884.907,884.912,880.227,883.581,-0.54,1728960200.0,13529440000.0
1155,银行,2023-02-07,885.024,888.203,884.158,887.138,0.4,1380296700.0,10197198400.0
1156,银行,2023-02-08,887.941,888.476,882.79,883.226,-0.44,1313883550.0,8720197900.0
1157,银行,2023-02-09,882.519,890.944,882.103,889.535,0.71,1608417200.0,11593254400.0
1158,银行,2023-02-10,889.189,893.274,886.327,892.75,0.36,1528348500.0,10490009300.0
1159,银行,2023-02-13,892.561,892.59,884.854,888.794,-0.44,2298148500.0,18191329000.0
1160,银行,2023-02-14,890.033,895.107,889.589,892.2,0.38,1580157300.0,12041507000.0
1161,银行,2023-02-15,892.597,892.597,885.257,885.995,-0.7,1589224000.0,12491601800.0
1162,银行,2023-02-16,886.293,893.731,880.43,883.52,-0.28,2152325500.0,14946951000.0
1163,银行,2023-02-17,882.73,884.801,878.385,878.385,-0.58,1833846700.0,12867995800.0
1164,银行,2023-02-20,881.101,897.416,881.101,897.416,2.17,2669950100.0,21245500000.0
1165,银行,2023-02-21,897.334,899.888,893.526,899.796,0.27,1882053300.0,13273517300.0
1166,银行,2023-02-22,897.686,898.474,894.985,895.372,-0.49,1268935610.0,9057335700.0
1167,银行,2023-02-23,896.904,902.272,895.891,897.674,0.26,1646731000.0,10644429600.0
1168,银行,2023-02-24,898.33,898.331,891.046,893.425,-0.47,1496310500.0,10387902800.0
1169,银行,2023-02-27,891.802,893.949,888.549,889.109,-0.48,1378739300.0,9126954800.0
1170,银行,2023-02-28,890.348,892.404,886.485,892.19,0.35,1458909800.0,9787661900.0
1171,银行,2023-03-01,892.476,898.913,891.18,898.834,0.74,2124430600.0,14677396000.0
1172,银行,2023-03-02,898.396,902.858,896.739,901.3,0.27,1872368900.0,12188234000.0
1173,银行,2023-03-03,902.541,910.572,900.348,909.898,0.95,2981226300.0,16451707000.0
1174,银行,2023-03-06,910.111,912.12,899.4,900.177,-1.07,2821398400.0,19288286000.0
1175,银行,2023-03-07,900.528,921.201,899.361,904.646,0.5,5310482400.0,29769053000.0
1176,银行,2023-03-08,900.064,900.958,893.414,900.448,-0.46,2668211700.0,16826019000.0
1177,银行,2023-03-09,901.752,905.556,896.765,896.794,-0.41,2419319900.0,15220211000.0
1178,银行,2023-03-10,891.77,894.517,882.419,882.597,-1.58,2378125700.0,14646460000.0
1179,银行,2023-03-13,878.659,885.414,877.482,883.214,0.07,2137134600.0,13382800400.0
1180,银行,2023-03-14,878.293,880.636,870.475,872.688,-1.19,2195598200.0,13852349000.0
1181,银行,2023-03-15,879.716,884.224,877.925,882.327,1.1,2236174500.0,14233302000.0
1182,银行,2023-03-16,878.302,892.404,877.492,883.843,0.17,3816309300.0,19690483000.0
1183,银行,2023-03-17,887.589,891.665,881.992,883.915,0.01,3239867900.0,20138034000.0
1184,银行,2023-03-20,884.271,891.971,880.591,880.96,-0.33,3309495500.0,18606527000.0
1185,银行,2023-03-21,882.827,887.517,877.64,879.664,-0.15,2506491600.0,13822523000.0
1186,银行,2023-03-22,882.492,888.248,880.666,886.85,0.82,2102953900.0,13159939100.0
1187,银行,2023-03-23,884.822,890.77,882.933,890.034,0.36,2093255400.0,12897598900.0
1188,银行,2023-03-24,889.711,889.711,882.899,882.991,-0.79,2082873000.0,12609377400.0
1189,银行,2023-03-27,883.067,883.306,871.171,873.585,-1.07,2491366400.0,13699143000.0
1190,银行,2023-03-28,875.975,878.409,872.023,875.642,0.24,1817530200.0,11120727700.0
1191,银行,2023-03-29,877.727,878.773,871.13,871.823,-0.44,1829384300.0,10394049200.0
1192,银行,2023-03-30,874.015,877.797,868.926,876.958,0.59,2210395800.0,13568697000.0
1193,银行,2023-03-31,876.629,880.484,871.132,872.092,-0.55,2345570600.0,14518629000.0
1194,银行,2023-04-03,872.289,876.077,870.644,874.866,0.32,2133999600.0,12888246000.0
1195,银行,2023-04-04,874.938,878.25,873.178,878.127,0.37,2404822400.0,13847470000.0
1196,银行,2023-04-06,876.607,876.607,872.058,873.6,-0.52,1832454300.0,11057275600.0
1197,银行,2023-04-07,874.182,875.734,872.498,874.584,0.11,1393384900.0,9154321000.0
1198,银行,2023-04-10,874.784,875.294,871.712,874.049,-0.06,1883552200.0,11147088300.0
1199,银行,2023-04-11,874.565,874.565,869.82,872.319,-0.2,2009094300.0,12909303100.0
1200,银行,2023-04-12,873.193,879.215,871.837,876.727,0.51,2622551400.0,14808574000.0
1201,银行,2023-04-13,876.064,886.606,874.012,883.708,0.8,2510357100.0,16383049000.0
1202,银行,2023-04-14,884.347,889.439,882.49,887.107,0.38,1966490400.0,14298474000.0
1203,银行,2023-04-17,886.174,901.736,885.442,901.616,1.64,3414816200.0,22168469000.0
1204,银行,2023-04-18,901.435,914.118,901.435,911.246,1.07,3851381000.0,25816946000.0
1205,银行,2023-04-19,912.553,918.699,907.165,911.662,0.05,3151585700.0,19658032000.0
1206,银行,2023-04-20,912.156,914.681,902.122,911.932,0.03,2910115000.0,18042751000.0
1207,银行,2023-04-21,911.612,916.13,900.559,900.912,-1.21,3081554100.0,18538026000.0
1208,银行,2023-04-24,901.292,906.51,896.098,897.906,-0.33,3011399000.0,20028347000.0
1209,银行,2023-04-25,898.536,915.134,898.536,914.258,1.82,4076300100.0,24784075000.0
1210,银行,2023-04-26,910.787,910.787,894.405,906.966,-0.8,3843511400.0,22774600000.0
1211,银行,2023-04-27,905.077,912.846,902.786,912.324,0.59,2920589600.0,21407856000.0
1212,银行,2023-04-28,912.584,923.178,910.266,918.27,0.65,3342425100.0,23712576000.0
1213,银行,2023-05-04,912.261,945.337,909.023,944.73,2.88,6781958200.0,40259915000.0
1214,银行,2023-05-05,945.316,963.325,944.679,949.565,0.51,6478148800.0,38894754000.0
1215,银行,2023-05-08,951.52,995.743,949.559,987.562,4.0,10101473400.0,60939449000.0
1216,银行,2023-05-09,998.316,1010.969,980.938,985.021,-0.26,9932517000.0,58962580000.0
1217,银行,2023-05-10,981.221,982.83,950.993,955.734,-2.97,7574769900.0,41483540000.0
1218,银行,2023-05-11,955.955,965.03,948.82,952.365,-0.35,4287681000.0,23866330000.0
1219,银行,2023-05-12,950.595,955.788,944.455,945.444,-0.73,3677849700.0,20944070000.0
1220,银行,2023-05-15,943.724,952.593,927.095,951.652,0.66,5123124600.0,27513564000.0
1221,银行,2023-05-16,950.969,961.939,943.772,946.207,-0.57,3918772300.0,22152179000.0
1222,银行,2023-05-17,943.639,949.065,937.15,941.312,-0.52,2609668900.0,15484474000.0
1223,银行,2023-05-18,944.108,957.174,944.108,948.858,0.8,3811725300.0,21474818000.0
1224,银行,2023-05-19,947.142,947.142,935.123,935.123,-1.45,2837688100.0,16224762000.0
1225,银行,2023-05-22,934.055,940.829,933.049,935.119,0.0,2462527100.0,14020658000.0
1226,银行,2023-05-23,935.101,939.747,920.11,920.11,-1.61,3223621000.0,18007482000.0
1227,银行,2023-05-24,919.683,919.683,902.927,902.927,-1.87,4078384900.0,22624453000.0
1228,银行,2023-05-25,900.823,902.894,893.68,900.072,-0.32,2800149600.0,16831449000.0
1229,银行,2023-05-26,899.834,907.298,895.713,904.989,0.55,2016820700.0,11402872900.0
1230,银行,2023-05-29,905.356,910.462,901.035,904.869,-0.01,2635634100.0,15431916000.0
1231,银行,2023-05-30,903.958,905.758,895.064,902.879,-0.22,2359017900.0,13618995000.0
1232,银行,2023-05-31,900.96,901.042,895.43,898.504,-0.48,2203735500.0,13333159700.0
1233,银行,2023-06-01,897.181,902.647,891.712,896.191,-0.26,2486212200.0,14153733000.0
1234,银行,2023-06-02,896.734,905.379,896.734,904.562,0.93,2178196100.0,14047765000.0
1235,银行,2023-06-05,904.555,913.892,902.029,909.489,0.54,2220440900.0,12212867300.0
1236,银行,2023-06-06,908.544,918.728,903.185,904.428,-0.56,2586007800.0,15009185000.0
1237,银行,2023-06-07,906.577,916.385,906.577,912.609,0.9,2099469100.0,12148488400.0
1238,银行,2023-06-08,913.927,929.796,910.01,928.858,1.78,3098478900.0,18024604000.0
1239,银行,2023-06-09,927.781,928.388,923.434,924.186,-0.5,2535325700.0,15270056000.0
1240,银行,2023-06-12,922.709,922.709,911.124,911.825,-1.34,3021733000.0,16058915000.0
1241,银行,2023-06-13,911.262,915.884,909.395,912.322,0.05,1957363800.0,10927245300.0
1242,银行,2023-06-14,913.184,914.689,899.968,899.968,-1.35,3027797000.0,17001143000.0
1243,银行,2023-06-15,902.178,905.345,897.211,902.848,0.32,1998706300.0,12202278600.0
1244,银行,2023-06-16,903.693,904.753,898.358,898.394,-0.49,2167320300.0,13451017000.0
1245,银行,2023-06-19,898.535,898.535,887.844,888.485,-1.1,2545160600.0,14502336000.0
1246,银行,2023-06-20,888.79,888.79,882.88,882.918,-0.63,1870894800.0,10700145800.0
1247,银行,2023-06-21,882.848,890.536,880.391,880.391,-0.29,2134627600.0,12294848700.0
1248,银行,2023-06-26,878.918,878.918,867.889,869.494,-1.24,2394203200.0,13527738000.0
1249,银行,2023-06-27,868.929,880.696,868.372,878.495,1.04,2169595200.0,11208614400.0
1250,银行,2023-06-28,879.252,882.209,875.027,879.363,0.1,1787249700.0,9601790500.0
1251,银行,2023-06-29,878.97,879.356,874.744,875.571,-0.43,1624356100.0,8772313500.0
1252,银行,2023-06-30,875.731,885.6,875.731,883.566,0.91,1807583200.0,9808639200.0
1253,银行,2023-07-03,885.469,897.675,884.608,896.398,1.45,2393611500.0,13668214000.0
1254,银行,2023-07-04,895.372,895.372,887.273,889.525,-0.77,1933130300.0,10603281100.0
1255,银行,2023-07-05,889.286,890.024,884.556,887.445,-0.23,1418502400.0,8659299900.0
1256,银行,2023-07-06,885.99,887.718,879.397,880.592,-0.77,1993143800.0,10985258300.0
1257,银行,2023-07-07,879.781,886.198,878.903,883.908,0.38,1574264400.0,9052318000.0
1258,银行,2023-07-10,885.385,886.794,882.095,883.804,-0.01,1328565980.0,7711045800.0
1259,银行,2023-07-11,885.729,889.606,884.134,889.215,0.61,1530873200.0,9219288500.0
1260,银行,2023-07-12,889.792,895.557,889.176,889.585,0.04,1801521100.0,12219949000.0
1261,银行,2023-07-13,892.255,901.925,892.222,901.41,1.33,2240120000.0,13764718000.0
1262,银行,2023-07-14,901.879,905.089,899.4,902.067,0.07,2111399600.0,12147620300.0
1263,银行,2023-07-17,900.786,900.786,895.1,898.874,-0.35,1865501400.0,10210794000.0
1264,银行,2023-07-18,899.838,899.838,895.126,897.522,-0.15,1862388100.0,9671333300.0
1265,银行,2023-07-19,897.585,901.858,896.287,901.858,0.48,1534811900.0,8524806600.0
1266,银行,2023-07-20,902.77,906.526,899.74,900.889,-0.11,1601115800.0,9502616800.0
1267,银行,2023-07-21,900.042,905.174,899.769,903.618,0.3,1296338210.0,7737899700.0
1268,银行,2023-07-24,901.378,905.308,899.095,903.267,-0.04,1368261600.0,7528665000.0
1269,银行,2023-07-25,909.784,924.14,909.784,923.425,2.23,3117219600.0,21648030000.0
1270,银行,2023-07-26,921.741,924.949,918.366,922.599,-0.09,1664472400.0,10358973500.0
1271,银行,2023-07-27,923.225,936.784,922.255,929.914,0.79,2615808600.0,14984363000.0
1272,银行,2023-07-28,927.14,962.553,926.465,960.632,3.3,4540592200.0,28603124000.0
1273,银行,2023-07-31,963.03,976.753,963.03,972.203,1.2,4921016600.0,29896073000.0
1274,银行,2023-08-01,967.303,974.596,964.109,968.499,-0.38,3044600900.0,17915262000.0
1275,银行,2023-08-02,962.321,967.365,951.942,955.418,-1.35,3693072800.0,22045854000.0
1276,银行,2023-08-03,956.915,969.418,950.893,967.417,1.26,3097523000.0,17883283000.0
1277,银行,2023-08-04,972.513,986.062,966.179,973.226,0.6,4021568900.0,23150826000.0
1278,银行,2023-08-07,967.415,967.415,958.933,961.432,-1.21,2578147600.0,14085502000.0
1279,银行,2023-08-08,960.513,963.799,954.868,958.273,-0.33,1999016200.0,12044009700.0
1280,银行,2023-08-09,956.508,962.734,955.867,959.695,0.15,1654193800.0,9937718600.0
1281,银行,2023-08-10,957.35,961.048,952.375,958.764,-0.1,1641672400.0,9548388100.0
1282,银行,2023-08-11,959.3,960.553,941.905,941.905,-1.76,2391215600.0,14148854000.0
1283,银行,2023-08-14,935.739,935.739,927.365,930.811,-1.18,2249918100.0,13678667000.0
1284,银行,2023-08-15,931.564,943.867,930.846,941.581,1.16,2444863600.0,13736567000.0
1285,银行,2023-08-16,938.661,947.801,934.182,943.365,0.19,1813946000.0,10922994500.0
1286,银行,2023-08-17,941.779,942.904,928.533,935.041,-0.88,2266723000.0,13836529000.0
1287,银行,2023-08-18,934.308,950.054,934.308,940.838,0.62,2603246400.0,15698659000.0
1288,银行,2023-08-21,942.485,942.485,928.246,928.246,-1.34,2226279500.0,13805342000.0
1289,银行,2023-08-22,930.724,938.498,929.908,937.747,1.02,2275293600.0,13274433000.0
1290,银行,2023-08-23,936.853,945.391,935.628,936.672,-0.11,2305136100.0,13110217000.0
1291,银行,2023-08-24,937.307,939.607,926.975,928.297,-0.89,2255297400.0,12815401000.0
1292,银行,2023-08-25,926.86,942.472,926.857,936.765,0.91,2259850800.0,14006440000.0
1293,银行,2023-08-28,982.507,982.569,948.802,951.565,1.58,4485395000.0,28967303000.0
1294,银行,2023-08-29,950.031,950.698,927.642,935.612,-1.68,3867948900.0,22257807000.0
1295,银行,2023-08-30,933.771,933.771,919.529,919.529,-1.72,2846913900.0,17491009000.0
1296,银行,2023-08-31,919.943,927.108,915.833,916.035,-0.38,2491923000.0,14849317000.0
1297,银行,2023-09-01,918.63,929.936,918.63,925.193,1.0,2439044400.0,15977544000.0
1298,银行,2023-09-04,927.673,945.974,927.673,942.526,1.87,3313900000.0,22566751000.0
1299,银行,2023-09-05,940.554,940.554,928.484,928.907,-1.44,2192431500.0,14043974000.0
1300,银行,2023-09-06,927.863,932.39,925.631,930.878,0.21,1625130800.0,10678650400.0
1301,银行,2023-09-07,930.23,935.316,927.598,928.373,-0.27,1965778400.0,11195529200.0
1302,银行,2023-09-08,927.074,928.779,924.544,926.493,-0.2,1299867210.0,7773311400.0
1303,银行,2023-09-11,927.783,934.546,927.149,931.36,0.53,2129987600.0,13256461100.0
1304,银行,2023-09-12,930.671,930.989,927.373,928.639,-0.29,1350284200.0,8252910300.0
1305,银行,2023-09-13,930.459,933.024,926.542,928.831,0.02,1655090500.0,9497118900.0
1306,银行,2023-09-14,930.069,938.302,928.892,937.7,0.95,2873590400.0,15707045000.0
1307,银行,2023-09-15,940.291,946.95,933.991,936.683,-0.11,2810518400.0,16281525000.0
1308,银行,2023-09-18,935.968,937.883,929.284,936.996,0.03,1990879100.0,11298054900.0
1309,银行,2023-09-19,935.338,943.742,934.569,942.184,0.55,2371657900.0,13632386000.0
1310,银行,2023-09-20,942.567,950.446,939.764,948.452,0.67,2707408100.0,14556810000.0
1311,银行,2023-09-21,949.009,951.138,940.968,944.046,-0.46,2324346100.0,13339040200.0
1312,银行,2023-09-22,944.159,951.995,938.625,950.207,0.65,2812126800.0,16986193000.0
1313,银行,2023-09-25,948.598,954.763,945.258,951.253,0.11,2561372300.0,14801031000.0
1314,银行,2023-09-26,951.37,954.8,946.576,946.735,-0.47,1912901300.0,10835008700.0
1315,银行,2023-09-27,948.705,950.196,940.166,940.682,-0.64,2034320900.0,11677159000.0
1316,银行,2023-09-28,942.659,945.429,940.418,940.705,0.0,1702089500.0,10369932700.0
1317,银行,2023-10-09,936.721,936.721,927.85,934.424,-0.67,2291752900.0,12824373600.0
1318,银行,2023-10-10,936.515,939.483,930.433,930.433,-0.43,1923231700.0,10918817900.0
1319,银行,2023-10-11,932.589,934.737,925.922,926.835,-0.39,2344109500.0,13224708500.0
1320,银行,2023-10-12,940.229,945.182,936.436,939.617,1.38,4118094200.0,23998149000.0
1321,银行,2023-10-13,933.417,945.46,930.733,940.525,0.1,3321564600.0,18376352000.0
1322,银行,2023-10-16,940.002,941.98,934.303,940.568,0.0,2290734400.0,12639484600.0
1323,银行,2023-10-17,940.928,946.685,939.255,945.31,0.5,1876650000.0,10694947200.0
1324,银行,2023-10-18,944.083,949.761,939.023,939.87,-0.58,2243288000.0,12633890800.0
1325,银行,2023-10-19,937.556,937.556,919.643,919.753,-2.14,3203223600.0,18558387000.0
1326,银行,2023-10-20,917.502,925.454,913.253,919.902,0.02,2308057900.0,12910005500.0
1327,银行,2023-10-23,916.879,920.221,904.79,908.29,-1.26,2185254300.0,12177677100.0
1328,银行,2023-10-24,910.882,911.185,900.707,905.711,-0.28,2735497500.0,14957332000.0
1329,银行,2023-10-25,910.289,911.914,903.669,909.209,0.39,2609258500.0,15054341000.0
1330,银行,2023-10-26,906.432,917.442,905.346,915.898,0.74,2201061000.0,12204406700.0
1331,银行,2023-10-27,913.608,917.437,908.574,913.96,-0.21,2659000700.0,15421314000.0
1332,银行,2023-10-30,911.121,911.121,897.497,900.467,-1.48,3840735000.0,21864305000.0
1333,银行,2023-10-31,899.791,905.667,897.066,904.07,0.4,2704380200.0,16904091000.0
1334,银行,2023-11-01,905.71,905.731,898.953,901.454,-0.29,2302512900.0,13568418000.0
1335,银行,2023-11-02,902.124,909.742,901.796,904.979,0.39,2102522700.0,11891314400.0
1336,银行,2023-11-03,905.39,907.004,901.18,901.713,-0.36,2022473000.0,11578409900.0
1337,银行,2023-11-06,903.621,904.795,900.007,903.02,0.14,2862017100.0,16208708000.0
1338,银行,2023-11-07,901.75,903.528,898.395,901.716,-0.14,1994048100.0,11694055600.0
1339,银行,2023-11-08,900.327,901.758,893.186,896.101,-0.62,2006041500.0,11534025800.0
1340,银行,2023-11-09,894.964,900.414,894.415,898.725,0.29,2045905200.0,11485297400.0
1341,银行,2023-11-10,897.293,900.04,891.303,892.327,-0.71,2086179600.0,12753972900.0
1342,银行,2023-11-13,892.702,893.359,885.6,890.208,-0.24,1794885300.0,11365079800.0
1343,银行,2023-11-14,889.808,894.286,889.715,892.791,0.29,1875439800.0,11493759800.0
1344,银行,2023-11-15,896.891,897.968,893.196,894.952,0.24,1844045800.0,11567916200.0
1345,银行,2023-11-16,894.558,896.259,891.892,892.808,-0.24,1724612500.0,9727181100.0
1346,银行,2023-11-17,891.903,892.119,886.191,888.064,-0.53,1642299800.0,10102019600.0
1347,银行,2023-11-20,888.823,892.206,885.625,891.273,0.36,1605563300.0,9485168000.0
1348,银行,2023-11-21,892.45,898.32,892.45,894.125,0.32,2044712700.0,11994200700.0
1349,银行,2023-11-22,892.835,896.232,891.076,891.076,-0.34,1467451300.0,8592383200.0
1350,银行,2023-11-23,891.083,893.684,888.815,893.247,0.24,1444836400.0,8644759600.0
1351,银行,2023-11-24,892.747,896.445,891.778,894.657,0.16,1741513600.0,9699494000.0
1352,银行,2023-11-27,894.806,894.806,885.264,889.252,-0.6,2268094900.0,13185751100.0
1353,银行,2023-11-28,889.207,889.539,884.256,885.7,-0.4,1660465700.0,10355183100.0
1354,银行,2023-11-29,885.328,885.756,874.153,875.142,-1.19,2250510000.0,14653204000.0
1355,银行,2023-11-30,875.268,880.626,874.815,878.185,0.35,2139868100.0,12928858900.0
1356,银行,2023-12-01,878.306,882.873,876.384,880.737,0.29,2237797800.0,13842313000.0
1357,银行,2023-12-04,880.666,882.351,878.229,879.369,-0.16,1744667200.0,10934121800.0
1358,银行,2023-12-05,878.89,878.89,867.845,867.845,-1.31,2056076900.0,12866549400.0
1359,银行,2023-12-06,867.447,868.955,859.265,865.235,-0.3,2506662300.0,14082808000.0
1360,银行,2023-12-07,865.072,870.073,859.731,867.78,0.29,2300484500.0,12983028400.0
1361,银行,2023-12-08,867.323,872.868,865.602,866.827,-0.11,3067610200.0,15895386000.0
1362,银行,2023-12-11,864.282,872.087,853.604,871.433,0.53,3030162700.0,16601441000.0
1363,银行,2023-12-12,869.548,878.905,867.36,878.638,0.83,2393093200.0,13508245000.0
1364,银行,2023-12-13,877.411,878.569,870.781,870.877,-0.88,1945088500.0,12217424500.0
1365,银行,2023-12-14,873.374,874.698,868.255,868.377,-0.29,1451935900.0,8653108200.0
1366,银行,2023-12-15,869.869,874.145,863.979,864.429,-0.45,2051840100.0,12953810100.0
1367,银行,2023-12-18,863.178,868.449,859.406,862.947,-0.17,2068982500.0,11300583500.0
1368,银行,2023-12-19,862.529,863.508,857.307,860.573,-0.28,1669630100.0,9265897200.0
1369,银行,2023-12-20,861.344,866.151,858.477,858.477,-0.24,1918621100.0,10677373000.0
1370,银行,2023-12-21,857.386,859.721,850.855,858.909,0.05,2286936700.0,13219048700.0
1371,银行,2023-12-22,859.436,862.983,855.452,858.538,-0.04,2067848900.0,12350841100.0
1372,银行,2023-12-25,857.935,858.515,854.75,857.062,-0.17,1353147600.0,7694411800.0
1373,银行,2023-12-26,856.517,858.644,854.484,854.977,-0.24,1484722100.0,8418686000.0
1374,银行,2023-12-27,854.628,860.863,850.684,860.052,0.59,1951771800.0,10889434700.0
1375,银行,2023-12-28,859.39,869.454,858.787,868.279,0.96,3198624400.0,19301607000.0
1376,银行,2023-12-29,867.357,870.724,866.549,870.407,0.25,2023876100.0,12367512400.0
1377,银行,2024-01-02,869.532,873.739,867.443,868.089,-0.27,2294822100.0,13962193000.0
1378,银行,2024-01-03,867.644,873.702,867.444,872.762,0.54,2348643200.0,13155669900.0
1379,银行,2024-01-04,872.353,875.739,867.233,873.703,0.11,2462701100.0,14421046000.0
1380,银行,2024-01-05,873.359,896.579,871.153,887.322,1.56,4223310100.0,25368967000.0
1381,银行,2024-01-08,883.954,888.099,874.937,876.316,-1.24,3019117700.0,17656683000.0
1382,银行,2024-01-09,875.744,883.902,869.527,882.474,0.7,2518388700.0,14397040000.0
1383,银行,2024-01-10,880.556,884.181,878.259,878.423,-0.46,2016262500.0,11797168300.0
1384,银行,2024-01-11,877.1,884.108,874.079,878.481,0.01,2576364400.0,15139426000.0
1385,银行,2024-01-12,877.195,894.565,877.195,887.149,0.99,2344010300.0,13452747000.0
1386,银行,2024-01-15,886.622,895.065,885.515,893.013,0.66,2002674100.0,11684590000.0
1387,银行,2024-01-16,891.469,904.458,890.829,904.269,1.26,3311621800.0,19634377000.0
1388,银行,2024-01-17,903.052,909.623,895.987,895.987,-0.92,3397352800.0,21752104000.0
1389,银行,2024-01-18,892.269,894.836,871.279,892.892,-0.35,4852118800.0,27938006000.0
1390,银行,2024-01-19,890.036,894.325,884.677,889.627,-0.37,2976522100.0,17871822000.0
1391,银行,2024-01-22,889.878,895.729,872.995,877.762,-1.33,4223874900.0,26450172000.0
